text,label,source,type
Peux-tu m'expliquer ce que prévoit l'Acte uniforme sur : le président du conseil d’administration peut être lié à la société par un contrat,droit_commercial,"Code Bleu OHADA, art. 481",query_variant
"Les modalités et le montant de la rémunération du président du conseil d’administration sont fixés par le conseil d’administration. Le cas échéant, les avantages en nature qui lui sont attribués sont fixés de la même manière que sa rémunération. Hors les sommes perçues et les avantages accordés dans le cadre d’un contrat de travail, le président du conseil d’administration ne peut recevoir aucune autre rémunération de la société que celle visée au présent article. Le président ne prend pas part au vote sur sa rémunération et sa voix n’est pas prise en compte pour le calcul du quorum et de la m",droit_commercial,"Code Bleu OHADA, art. 482",article
Quelles sont les règles applicables en matière de : les modalités et le montant de la rémunération du président du conseil d’administration sont,droit_commercial,"Code Bleu OHADA, art. 482",query_variant
"En cas d’empêchement temporaire de son président, le conseil d’administration peut déléguer pour une durée qu’il fixe, l’un de ses membres dans les fonctions de président. En cas de décès ou de cessation des fonctions de son président, le conseil d’administration, nomme un nouveau président ou délègue un administrateur dans les fonctions de président jusqu’à la nomination de celui-ci.",droit_commercial,"Code Bleu OHADA, art. 483",article
"Quelles sont les règles applicables en matière de : en cas d’empêchement temporaire de son président, le conseil d’administration peut déléguer pour une",droit_commercial,"Code Bleu OHADA, art. 483",query_variant
Le conseil d’administration peut à tout moment révoquer son président.,droit_commercial,"Code Bleu OHADA, art. 484",article
J'ai une question de droit des affaires OHADA sur : le conseil d’administration peut à tout moment révoquer son président,droit_commercial,"Code Bleu OHADA, art. 484",query_variant
"«Le conseil d’administration nomme, parmi ses membres ou en dehors d’eux, un directeur général qui doit être une personne physique. Sur la proposition du directeur général, le conseil d’administration peut donner mandat à une ou plusieurs personnes physiques d’assister le directeur général en qualité de directeur général adjoint dans les conditions prévues aux articles 471 à 476 ci-dessus.» Jurisprudence • Cf. Arrêt n° 092/2012 du 20 décembre 2012, Aff. Société LEV-COTE D'IVOIRE dite LEV- CI –S.A contre Monsieur Nathan PELED, JURIDATA N° J092-12/2012 sous l'article 414, AUSGGIE",droit_commercial,"Code Bleu OHADA, art. 485",article
"Quelles sont les règles applicables en matière de : «le conseil d’administration nomme, parmi ses membres ou en dehors d’eux, un directeur général",droit_commercial,"Code Bleu OHADA, art. 485",query_variant
Le conseil d’administration détermine librement la durée des fonctions du directeur général. Le mandat du directeur général est renouvelable.,droit_commercial,"Code Bleu OHADA, art. 486",article
Que dit le droit OHADA concernant : le conseil d’administration détermine librement la durée des fonctions du directeur général. le mandat,droit_commercial,"Code Bleu OHADA, art. 486",query_variant
"Dans ses rapports avec les tiers, la société est engagée, même par les actes du directeur général qui ne relèvent pas de l’objet social, dans les conditions et limites fixées à l’article 122 ci-dessus. Les clauses des statuts, les décisions des assemblées ou du conseil d’administration limitant ces pouvoirs sont inopposables aux tiers de bonne foi.",creation_entreprise,"Code Bleu OHADA, art. 488",article
"En droit commercial OHADA, que se passe-t-il quand dans ses rapports avec les tiers, la société est engagée, même par les actes",creation_entreprise,"Code Bleu OHADA, art. 488",query_variant
Le directeur général peut être lié à la société par un contrat de travail dans les conditions prévues à l’article 426 ci-dessus.,droit_commercial,"Code Bleu OHADA, art. 489",article
"En droit commercial OHADA, que se passe-t-il quand le directeur général peut être lié à la société par un contrat de travail",droit_commercial,"Code Bleu OHADA, art. 489",query_variant
"Les modalités et le montant de la rémunération du directeur général sont fixés par le conseil d’administration. Le cas échéant, les avantages en nature qui lui sont attribués sont fixés de la même manière que sa rémunération. S’il est administrateur, le directeur général ne prend pas part au vote et sa voix n’est pas prise en compte pour le calcul du quorum et de la majorité. Hors les sommes perçues et les avantages en nature accordés dans le cadre d’un contrat de travail, le directeur général ne peut recevoir aucune autre rémunération de la société que celle visée au présent article. Toute dé",droit_commercial,"Code Bleu OHADA, art. 490",article
Quelles sont les règles applicables en matière de : les modalités et le montant de la rémunération du directeur général sont fixés par,droit_commercial,"Code Bleu OHADA, art. 490",query_variant
"«En cas d’empêchement temporaire ou définitif du directeur général, le conseil d’administration pourvoit à son remplacement immédiat en nommant un nouveau directeur général.» Jurisprudence • Cf. Arrêt n° 032/2007 du 22 novembre 2007, Aff. Thomas Christophe Emmanuel WIELEZYNSKI c/ COFIPA INVESTMENT BANK COTE D'IVOIRE S.A., JURIDATA N° J032-11/2007 sous l'article 458, AUSGGIE",droit_commercial,"Code Bleu OHADA, art. 491",article
"En droit commercial OHADA, que se passe-t-il quand «en cas d’empêchement temporaire ou définitif du directeur général, le conseil d’administration pourvoit à",droit_commercial,"Code Bleu OHADA, art. 491",query_variant
"Sauf en cas de décès ou de cessation des fonctions, les fonctions du directeur général prennent normalement fin à l’arrivée du terme de son mandat.",droit_commercial,"Code Bleu OHADA, art. 493",article
"Quelles sont les règles applicables en matière de : sauf en cas de décès ou de cessation des fonctions, les fonctions du directeur",droit_commercial,"Code Bleu OHADA, art. 493",query_variant
"Les sociétés anonymes comprenant un nombre d’actionnaires égal ou inférieur à trois (3) ont la faculté de ne pas constituer un conseil d’administration et peuvent désigner un administrateur général qui assume, sous sa responsabilité, les fonctions d’administration et de direction de la société",droit_commercial,"Code Bleu OHADA, art. 494",article
Quelles sont les règles applicables en matière de : les sociétés anonymes comprenant un nombre d’actionnaires égal ou inférieur à trois (3) ont,droit_commercial,"Code Bleu OHADA, art. 494",query_variant
"Le premier administrateur général est désigné dans les statuts. En cours de vie sociale, l’administrateur général est nommé par l’assemblée générale ordinaire. Il est choisi parmi les actionnaires ou en dehors d’eux.",creation_entreprise,"Code Bleu OHADA, art. 495",article
